EmployeeID,Age,TotalWorkingYears,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,MonthlyRate,JobInvolvement,JobRole,JobLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,Shift,WorkLifeBalance,PercentSalaryHike,MaritalStatus,Attrition
1491934,47,14,11957,No,1,13,17231,3,Administrative,3,8,5,12,3,2,1,18,Married,No
1181842,35,5,2660,Yes,11,2,20232,3,Nurse,1,2,2,2,4,1,3,11,Married,No
1221662,22,4,3375,No,1,3,17624,3,Other,1,2,1,2,4,0,4,12,Single,No
1725778,35,10,5098,No,9,10,18698,3,Other,2,7,0,8,2,0,3,19,Single,No
1301790,33,10,4878,Yes,15,9,21653,3,Nurse,2,7,8,1,2,1,3,13,Married,No
1399338,32,6,2837,No,29,6,15919,2,Nurse,1,2,4,1,3,0,3,13,Single,No
1789008,40,8,2406,No,1,1,4060,3,Nurse,1,0,0,0,1,2,2,19,Married,No
1190766,32,3,2269,No,1,2,18024,2,Other,1,2,2,2,2,1,3,14,Married,No
1491312,39,18,4108,No,24,7,5340,3,Other,2,7,1,7,1,0,3,13,Single,No
1708743,38,20,13206,No,10,18,3376,1,Administrative,3,16,1,11,2,1,3,12,Married,No
1435710,32,14,10422,No,1,14,24032,3,Nurse,3,10,5,7,3,2,3,19,Married,No
1332625,37,16,13744,Yes,10,16,15471,4,Administrative,3,11,6,8,3,1,3,25,Married,No
1818407,25,6,4907,Yes,8,5,13684,3,Nurse,2,3,0,4,1,1,2,22,Divorced,No
1251101,52,16,3482,No,29,9,19788,3,Other,1,8,0,0,1,2,2,15,Divorced,No
1433529,44,6,2436,Yes,1,4,13422,3,Other,1,3,1,2,2,0,3,12,Single,No
1859445,21,2,2380,Yes,5,2,25479,3,Other,1,2,1,2,3,0,3,11,Single,Yes
1104512,39,21,19431,No,9,6,15302,3,Administrative,5,0,1,3,4,0,2,13,Single,No
1782969,23,1,1790,No,9,1,26956,3,Other,1,0,1,0,4,1,2,19,Married,Yes
1628827,36,10,7644,No,3,9,12695,2,Nurse,3,7,3,4,1,2,3,19,Married,No
1224144,36,18,5131,No,4,4,9192,3,Therapist,2,2,0,2,4,3,3,13,Divorced,No
1284416,56,13,6306,No,1,13,26236,3,Nurse,2,12,1,9,3,1,2,21,Divorced,No
1191013,29,4,4787,Yes,1,2,26124,3,Other,1,2,2,2,1,3,4,14,Married,Yes
1061493,42,24,18880,No,2,22,17312,3,Administrative,5,6,4,14,1,0,2,11,Married,No
1197297,56,14,2339,No,7,10,3666,3,Nurse,1,9,9,8,4,1,1,11,Married,No
1065630,41,21,13570,No,28,20,5640,2,Therapist,4,7,0,10,1,1,3,23,Married,No
1173552,34,8,6712,No,28,8,8978,2,Nurse,2,7,1,7,4,2,3,21,Married,No
1277240,36,15,5406,No,15,15,10436,1,Nurse,2,12,11,11,4,1,2,24,Divorced,No
1520108,41,14,8938,No,3,5,12227,2,Nurse,2,4,0,4,3,1,3,11,Divorced,No
1707431,32,4,2439,No,2,4,11288,3,Other,1,2,1,2,4,0,3,14,Single,No
1246075,35,9,8837,Yes,26,9,16642,3,Other,3,0,1,7,3,0,3,16,Single,No
1665956,38,10,5343,No,10,10,5982,3,Nurse,2,7,1,9,1,1,3,11,Married,No
1468963,50,12,6728,No,1,6,14255,3,Nurse,2,3,0,1,2,2,3,12,Divorced,No
1457695,36,8,6652,No,11,6,14369,2,Nurse,2,3,0,0,2,1,2,13,Married,No
1043685,45,8,4850,No,20,5,23333,3,Nurse,2,3,0,1,4,0,3,15,Single,No
1336668,40,8,2809,No,2,2,2725,2,Other,1,2,2,2,3,0,3,14,Single,No
1044917,35,10,5689,Yes,18,10,24594,3,Nurse,2,2,0,2,3,2,4,14,Married,No
1758264,40,20,2001,No,2,5,12549,3,Other,1,3,0,2,3,3,3,14,Married,No
1175359,35,4,2977,No,1,4,8952,1,Other,1,3,1,1,3,1,3,12,Married,No
1640979,29,10,4025,Yes,13,4,23679,2,Nurse,2,3,0,3,4,1,3,13,Married,No
1321040,29,5,3785,No,28,5,8489,2,Other,1,4,0,4,4,0,1,14,Single,No
1293237,50,20,10854,Yes,28,3,16586,2,Nurse,3,2,2,0,4,1,3,13,Divorced,Yes
1715801,39,21,12031,No,24,20,8828,2,Nurse,4,9,9,6,2,1,2,11,Married,No
1626443,31,10,9936,No,5,9,3787,3,Therapist,2,4,1,7,2,0,3,19,Single,No
1787925,26,5,2966,No,5,4,21378,2,Other,1,2,0,0,4,0,3,18,Single,No
1444959,36,17,2571,No,23,5,12290,4,Nurse,2,2,0,3,3,1,3,17,Married,No
1196529,39,9,9991,No,6,7,21457,2,Nurse,3,7,1,7,4,1,3,15,Married,No
1417927,27,6,6142,Yes,4,6,5174,4,Therapist,2,2,0,3,2,1,3,20,Married,No
1322645,49,17,5390,No,2,9,13243,2,Nurse,2,6,0,8,4,0,2,14,Married,No
1879510,34,6,4404,No,8,4,10228,4,Nurse,2,3,1,2,2,0,4,12,Married,No
1345828,37,7,5993,No,1,7,2689,2,Therapist,2,5,0,7,1,1,4,18,Divorced,No
1837461,40,21,18041,No,2,20,13022,3,Admin,5,15,1,12,3,0,3,14,Married,No
1720201,45,10,5770,No,2,10,5388,2,Therapist,2,7,3,9,4,2,3,19,Divorced,No
1566303,39,21,12742,No,1,21,7060,2,Therapist,4,6,11,8,4,1,3,16,Married,No
1108233,56,13,6306,No,1,13,26236,3,Other,2,12,1,9,3,1,2,21,Divorced,No
1548714,49,29,10466,No,7,8,20948,3,Other,3,7,0,7,3,2,3,14,Divorced,No
1823206,36,9,8008,No,5,3,22792,3,Other,3,2,0,2,2,2,3,12,Married,No
1464646,38,19,4735,No,1,13,9867,3,Nurse,2,11,2,9,4,2,4,15,Married,No
1118938,53,34,10169,No,2,33,14618,2,Therapist,3,7,1,9,3,1,3,16,Married,No
1266767,36,12,5079,No,8,7,25952,3,Nurse,2,7,0,7,1,2,3,13,Divorced,No
1432515,40,8,4244,No,2,8,9931,4,Other,2,7,3,7,3,1,3,24,Married,No
1440199,24,5,4377,No,17,4,24117,2,Therapist,2,2,3,2,4,2,3,15,Divorced,No
1449468,41,22,19189,No,1,22,19562,2,Admin,5,7,2,10,4,1,3,12,Married,No
1308741,32,10,11159,No,3,7,19373,3,Therapist,3,7,7,7,3,0,3,15,Single,No
1117655,54,36,17779,No,3,10,23474,3,Therapist,4,9,0,9,4,0,3,14,Married,No
1439166,40,15,5677,No,2,11,4258,3,Nurse,2,8,5,10,2,1,3,14,Married,No
1141471,43,14,17603,No,15,14,3525,2,Therapist,4,10,6,11,3,1,3,24,Married,No
1731320,35,15,10274,No,2,7,19588,2,Therapist,3,7,6,4,3,1,4,18,Divorced,No
1697463,58,24,10552,Yes,5,6,9255,2,Other,3,0,0,4,3,1,3,13,Divorced,No
1540491,32,9,4087,No,1,6,25174,3,Nurse,2,5,1,2,4,1,2,14,Married,No
1034607,27,9,7412,No,1,9,6009,3,Therapist,3,7,0,7,3,0,3,11,Married,No
1123123,29,6,6623,Yes,7,6,4204,3,Other,2,0,1,0,3,2,3,11,Divorced,No
1380232,47,29,15972,No,2,3,21086,4,Admin,4,2,1,2,2,3,3,14,Divorced,No
1345928,44,26,18213,No,5,22,8751,3,Admin,5,9,3,10,2,1,3,11,Married,No
1165218,52,5,4258,No,19,4,26589,3,Nurse,1,3,1,2,4,1,3,18,Married,No
1194754,41,14,8938,No,3,5,12227,2,Nurse,2,4,0,4,3,1,3,11,Divorced,No
1162618,34,10,2691,No,1,10,7660,3,Nurse,1,9,8,8,2,1,2,12,Married,No
1661522,39,21,19197,Yes,1,21,8213,3,Admin,5,8,1,6,2,1,3,14,Divorced,No
1469038,42,10,4434,No,29,9,11806,3,Therapist,2,8,7,8,2,1,2,13,Married,No
1026975,50,32,19517,No,1,7,24118,3,Admin,5,0,0,6,4,1,2,11,Divorced,No
1267061,46,7,5258,No,7,1,16044,3,Therapist,2,0,0,0,3,0,4,14,Married,No
1184336,45,8,2654,No,10,2,9655,3,Nurse,1,2,0,2,1,2,2,21,Married,No
1852420,31,10,5476,No,5,10,22589,3,Nurse,2,0,0,2,1,2,3,11,Married,No
1622092,29,10,9980,No,21,10,10195,4,Therapist,3,9,8,8,2,1,3,11,Divorced,No
1870096,41,10,8392,No,1,10,19566,4,Nurse,3,7,0,7,2,1,3,16,Married,No
1288694,38,10,5343,No,10,10,5982,3,Nurse,2,7,1,9,1,1,3,11,Married,No
1354174,53,31,15427,No,2,25,22021,2,Admin,4,8,3,7,1,0,3,16,Married,No
1121812,35,5,4968,No,11,5,18500,3,Nurse,2,2,0,2,4,1,3,11,Divorced,No
1688790,49,30,13966,Yes,6,15,11652,2,Other,4,11,2,12,3,1,3,19,Married,No
1847082,40,18,6516,Yes,8,1,5041,3,Therapist,2,0,0,0,2,1,3,16,Married,No
1137940,46,25,13225,No,3,19,7739,4,Nurse,4,17,2,8,1,1,3,12,Divorced,No
1531743,58,32,19701,Yes,1,9,22456,3,Therapist,5,8,1,5,4,1,3,21,Married,No
1156488,48,23,15202,No,4,2,5602,2,Admin,4,2,2,2,3,1,3,25,Married,No
1578755,29,3,3760,No,1,3,5598,3,Nurse,1,2,1,2,1,3,3,15,Divorced,No
1333885,31,10,5915,No,7,7,9528,3,Nurse,2,7,1,7,4,1,2,22,Divorced,No
1258908,38,8,2821,No,3,2,2997,3,Nurse,1,2,2,2,3,1,3,16,Married,No
1245218,29,6,5373,No,1,5,6225,3,Other,2,3,0,2,1,1,2,12,Married,No
1730370,36,8,4678,No,7,6,23293,3,Nurse,1,2,0,1,2,0,3,18,Single,No
1577435,42,23,17665,No,2,22,14399,3,Admin,4,6,13,7,4,1,3,17,Married,No
1151756,25,4,4851,No,8,3,15678,4,Nurse,2,2,1,2,4,1,3,22,Married,No
1045493,48,25,18265,No,1,1,8733,2,Therapist,5,0,0,0,4,0,4,12,Single,No
1570909,38,10,5321,No,6,8,14284,2,Therapist,2,3,7,7,1,1,3,11,Married,No
1509347,43,8,4522,Yes,8,5,2227,3,Other,2,2,0,2,3,0,3,14,Divorced,No
1217582,53,21,17584,Yes,3,5,21016,3,Therapist,4,3,1,3,3,3,2,16,Married,No
1110329,54,24,19406,No,5,4,8509,3,Therapist,5,2,1,2,1,1,2,11,Married,No
1044146,47,25,8633,No,25,17,13084,3,Other,3,14,12,11,1,0,3,23,Single,No
1865209,31,13,4306,No,7,13,4156,3,Therapist,2,10,3,12,2,1,1,12,Married,No
1548274,23,4,2904,No,26,4,16092,3,Nurse,1,2,0,2,3,2,2,12,Divorced,No
1268816,40,15,6377,No,2,12,13888,4,Other,2,11,11,8,2,3,3,20,Divorced,No
1084927,32,14,10422,No,1,14,24032,3,Nurse,3,10,5,7,3,2,3,19,Married,No
1496230,26,8,5296,No,1,8,20156,3,Nurse,2,7,7,7,3,1,3,17,Married,No
1872979,28,3,2706,No,1,3,10494,3,Other,1,2,2,2,3,1,3,15,Divorced,No
1123429,29,8,4262,No,19,3,22645,3,Therapist,2,2,1,2,4,2,4,12,Divorced,No
1563219,22,4,3375,No,1,3,17624,3,Nurse,1,2,1,2,4,0,4,12,Single,No
1252790,37,10,4285,No,13,10,3031,3,Nurse,2,8,3,7,1,0,3,17,Married,No
1720230,43,22,16064,Yes,16,17,7744,3,Admin,4,13,1,9,4,1,3,22,Married,No
1028734,39,20,10938,No,2,19,6420,3,Other,3,6,11,8,3,0,3,25,Single,No
1365509,33,10,5376,No,1,5,3193,4,Nurse,2,3,1,3,3,2,3,19,Married,No
1825987,34,6,4381,No,2,6,7530,2,Nurse,1,5,1,3,3,0,3,11,Single,No
1269351,39,8,3755,No,8,8,17872,3,Nurse,1,3,0,7,3,1,3,11,Married,No
1495147,31,3,3067,No,2,2,6393,3,Other,1,2,1,2,1,1,3,19,Married,No
1209865,48,14,4051,No,2,9,19658,3,Therapist,2,7,6,7,2,1,3,14,Married,No
1138945,53,33,14275,No,23,12,20206,3,Therapist,4,9,3,8,4,0,3,18,Single,No
1310619,28,5,4221,No,4,5,8863,3,Therapist,2,4,0,4,2,0,4,15,Married,No
1225300,45,22,16792,No,2,20,20462,2,Admin,4,8,11,8,1,1,3,23,Married,No
1885928,29,10,5056,Yes,8,10,17689,2,Therapist,2,7,1,2,2,1,2,15,Married,No
1213922,34,8,6712,No,28,8,8978,2,Therapist,2,7,1,7,4,2,3,21,Married,No
1211512,27,9,12808,Yes,5,9,8842,2,Therapist,3,8,0,8,3,1,3,16,Divorced,No
1159699,30,8,3204,No,5,3,10415,3,Nurse,1,2,2,2,4,1,3,14,Divorced,No
1677368,34,10,2929,No,19,10,20338,2,Nurse,1,9,8,7,2,0,3,12,Married,No
1030882,31,5,2911,No,26,5,15170,3,Nurse,1,2,4,3,1,1,2,17,Divorced,No
1597825,27,5,4342,No,8,4,24008,3,Therapist,2,2,1,1,3,1,3,19,Married,No
1822734,38,8,4198,No,16,3,16379,3,Therapist,2,2,1,2,2,0,4,12,Single,No
1237678,27,6,4647,Yes,3,6,16673,4,Therapist,2,5,0,4,4,2,3,20,Divorced,No
1178700,55,31,16756,No,2,9,17323,2,Admin,4,7,6,2,3,0,4,15,Single,No
1854050,52,28,7969,Yes,3,5,19609,2,Therapist,3,4,0,4,4,0,3,14,Married,No
1833939,35,11,8606,No,16,11,21195,2,Other,3,8,3,3,4,0,1,19,Single,No
1822695,53,19,2450,No,6,2,10919,3,Nurse,2,2,2,2,4,0,3,17,Single,No
1252779,43,9,5257,No,10,9,6227,2,Nurse,2,7,0,0,3,1,4,11,Divorced,No
1831971,27,5,3041,No,2,4,16346,3,Other,1,3,0,2,3,1,3,11,Divorced,No
1473219,38,9,2468,No,2,6,15963,2,Nurse,1,1,0,5,3,1,2,14,Married,No
1178469,36,17,4639,No,7,15,2261,4,Therapist,2,7,6,13,1,1,2,16,Married,No
1075883,46,15,9071,Yes,10,3,11563,2,Therapist,3,2,1,2,3,1,3,19,Married,No
1853111,51,23,19537,No,6,20,6462,3,Therapist,5,18,15,15,1,0,3,13,Single,No
1455592,27,7,4105,No,9,7,5099,3,Therapist,2,7,0,7,4,0,3,14,Single,No
1440762,30,10,4627,No,6,9,23631,2,Nurse,2,2,6,7,1,1,3,12,Married,No
1581448,28,4,4908,No,5,4,24252,3,Therapist,2,2,0,2,1,0,3,14,Single,No
1085909,36,17,2571,No,23,5,12290,4,Nurse,2,2,0,3,3,1,3,17,Married,No
1213892,31,9,6932,No,20,9,24406,3,Therapist,2,8,0,0,4,1,2,13,Married,No
1461811,37,9,6334,No,16,1,24558,2,Therapist,2,0,0,0,4,2,3,19,Divorced,No
1501908,35,10,7632,Yes,16,8,14295,3,Other,3,7,0,0,4,0,3,12,Married,No
1065186,49,23,18711,No,4,1,12124,2,Admin,5,0,0,0,1,1,4,13,Married,No
1382014,49,10,3211,No,25,9,22102,3,Nurse,1,6,1,4,3,1,2,14,Married,No
1850673,42,12,3673,No,9,12,16458,3,Nurse,1,9,5,8,1,0,3,13,Single,No
1239516,31,6,6833,Yes,11,6,17089,3,Other,2,5,0,1,3,0,2,12,Married,No
1290256,30,6,2720,No,2,5,11162,2,Nurse,1,3,1,2,2,0,3,13,Single,No
1239491,35,15,4717,No,1,11,18659,3,Therapist,2,9,6,9,2,0,3,11,Married,No
1822238,28,10,3660,No,10,8,7909,3,Nurse,2,7,1,7,3,0,4,13,Single,No
1220579,39,6,3904,No,23,5,22154,3,Nurse,1,2,0,3,3,0,3,13,Single,No
1143606,48,12,8120,No,2,2,18597,4,Therapist,2,2,2,2,2,0,3,12,Married,No
1200749,34,7,3294,No,1,5,3708,2,Nurse,1,4,0,2,4,1,2,17,Married,No
1633070,55,23,19187,No,2,19,6992,1,Admin,5,9,9,11,4,1,3,14,Married,No
1066528,38,13,2592,No,2,11,7129,3,Other,1,10,3,8,1,3,3,13,Divorced,No
1157111,37,8,6694,Yes,10,1,24223,2,Nurse,2,0,0,0,4,3,3,14,Divorced,No
1792052,29,6,2340,No,15,6,22673,3,Nurse,1,5,1,5,3,0,3,19,Single,No
1676128,35,1,1281,No,3,1,16900,2,Nurse,1,0,0,0,3,2,3,18,Married,No
1148181,33,10,4539,No,25,10,4905,3,Nurse,2,7,0,1,2,1,2,12,Married,No
1844032,36,17,4502,No,2,13,7439,3,Other,2,7,6,7,3,0,2,15,Single,No
1146009,23,4,2073,No,10,2,12826,4,Nurse,1,2,2,2,4,1,3,16,Married,No
1090887,32,8,3068,No,2,7,11864,3,Nurse,1,7,3,6,4,0,2,13,Single,No
1709085,36,15,6815,No,1,1,21447,3,Nurse,2,0,0,0,2,0,3,13,Single,No
1767733,42,24,10124,Yes,2,20,18611,3,Other,3,8,13,9,4,1,1,14,Married,No
1790839,55,17,6385,Yes,18,8,12992,3,Other,2,7,6,7,3,2,3,14,Married,No
1629597,35,4,3506,Yes,6,3,6020,3,Nurse,1,2,2,2,3,0,3,14,Married,No
1209768,40,10,6323,No,11,10,26849,3,Nurse,2,9,9,4,4,1,4,11,Married,No
1037474,28,10,8722,No,24,10,12355,2,Other,3,7,1,9,2,0,2,12,Single,No
1110876,37,17,10048,No,10,1,22573,3,Therapist,3,0,0,0,1,2,3,11,Divorced,No
1302685,40,21,16437,Yes,6,21,17381,3,Admin,4,7,7,7,3,0,3,21,Single,No
1638565,28,5,2713,No,21,5,6672,3,Nurse,1,2,0,2,3,1,1,11,Married,No
1075989,28,10,6674,No,1,9,16392,1,Nurse,2,8,7,5,3,3,3,11,Married,No
1440066,29,9,2974,No,9,5,25412,3,Nurse,1,3,1,2,4,1,3,17,Married,No
1432464,36,4,3688,No,18,1,7122,4,Nurse,1,0,0,0,3,2,3,18,Married,No
1051013,35,17,6646,No,6,17,19368,1,Nurse,2,11,11,8,2,0,3,13,Single,No
1800484,42,8,2093,No,5,2,9260,3,Nurse,1,2,2,0,2,1,3,17,Married,No
1553672,47,10,11849,Yes,29,10,10268,3,Admin,3,7,9,9,1,1,2,12,Married,No
1619511,31,8,2356,Yes,11,6,14871,3,Nurse,1,4,0,2,4,1,3,19,Married,No
1575266,46,10,3423,No,1,7,22957,3,Other,1,6,5,7,4,0,4,12,Single,No
1087770,45,18,10761,Yes,9,5,19239,3,Nurse,3,4,0,2,4,1,3,12,Divorced,No
1456073,38,17,6673,Yes,29,1,11354,3,Other,2,0,0,0,2,0,3,19,Married,No
1637476,34,2,2742,No,9,2,3072,3,Other,1,2,2,2,1,0,3,15,Married,No
1475807,46,24,10453,No,1,24,2137,3,Nurse,3,13,15,7,2,3,3,25,Divorced,No
1085062,35,8,5916,Yes,23,1,15497,2,Therapist,2,0,0,1,2,0,3,13,Married,No
1640372,32,10,3433,No,10,5,17360,3,Nurse,1,2,1,3,1,1,2,13,Married,No
1309511,36,9,5562,Yes,6,3,19711,4,Nurse,2,2,0,2,1,1,3,13,Married,No
1220459,49,22,18665,Yes,10,3,25594,3,Therapist,5,2,1,2,3,0,3,11,Single,No
1048015,36,15,2013,No,7,4,10950,3,Nurse,1,3,1,3,1,0,3,11,Single,No
1659102,43,18,4739,No,28,3,16090,4,Nurse,1,2,1,2,2,0,3,12,Single,No
1857447,27,3,4621,No,8,3,5869,1,Nurse,1,2,1,2,1,3,3,19,Married,No
1586182,52,16,3482,No,29,9,19788,3,Other,1,8,0,0,1,2,2,15,Divorced,No
1585668,58,31,10008,Yes,7,10,12023,2,Therapist,3,9,5,9,3,0,2,14,Married,No
1522053,53,35,10934,Yes,7,5,20715,2,Nurse,3,2,0,4,1,1,3,18,Married,No
1685220,36,16,6134,Yes,13,2,8658,2,Nurse,2,2,2,2,2,3,3,13,Divorced,No
1249536,25,5,4256,No,4,5,18154,2,Nurse,2,2,0,3,3,0,4,12,Married,No
1104176,29,6,2201,No,23,3,18168,3,Nurse,1,2,1,2,4,0,3,16,Single,No
1602545,27,1,2341,No,2,1,19715,3,Nurse,1,0,0,0,4,1,3,13,Divorced,No
1433107,28,1,1563,No,1,1,12530,2,Nurse,1,0,0,0,1,1,1,14,Divorced,No
1232119,27,6,2024,No,9,2,5970,3,Nurse,1,2,2,2,4,1,1,18,Divorced,No
1876599,29,7,8268,Yes,10,7,11866,2,Nurse,2,7,1,7,4,2,3,14,Divorced,No
1389456,24,3,2145,No,10,2,2097,3,Other,1,2,2,1,1,1,3,14,Married,No
1197555,38,19,4317,Yes,3,3,2302,3,Nurse,2,2,2,2,4,0,3,20,Single,No
1285943,50,20,3221,Yes,28,20,3297,4,Nurse,1,8,3,8,4,3,3,11,Married,No
1108108,29,11,3812,No,20,11,7003,3,Nurse,1,8,3,10,4,0,4,13,Married,No
1215433,25,7,2096,No,13,7,26376,3,Other,1,4,0,6,2,0,3,11,Married,No
1565509,32,10,4025,No,29,8,11135,3,Nurse,1,7,7,7,4,0,3,12,Single,No
1845170,24,3,2400,No,24,2,5530,3,Other,1,2,2,1,4,2,3,13,Married,No
1188199,33,6,5324,No,16,3,26507,3,Nurse,2,2,0,2,1,0,3,15,Single,No
1548215,37,8,3564,Yes,21,8,22977,4,Nurse,1,7,1,7,2,1,2,12,Married,No
1698428,27,9,6811,No,7,7,23398,2,Other,2,6,0,7,4,0,1,19,Single,No
1389834,44,11,4768,No,1,1,9282,3,Nurse,2,0,0,0,1,1,2,12,Married,No
1533883,38,20,5405,Yes,2,4,4244,1,Other,2,2,0,3,2,2,2,20,Married,No
1746047,36,2,3388,Yes,9,1,21777,2,Nurse,1,0,0,0,4,1,2,17,Married,No
1431094,26,8,2875,Yes,4,8,9973,3,Nurse,1,5,2,2,3,0,2,20,Single,No
1173245,31,2,2789,No,5,2,3909,3,Other,1,2,2,2,4,1,2,11,Divorced,No
1309082,29,1,2804,No,6,1,15434,2,Other,1,0,0,0,4,0,3,11,Married,No
1545418,35,6,4230,No,22,5,19225,1,Nurse,1,4,4,3,4,0,3,15,Single,No
1655170,47,28,13770,Yes,3,22,10225,3,Nurse,4,2,11,13,4,2,2,12,Divorced,No
1293281,20,2,2044,No,2,2,22052,2,Other,1,2,0,2,3,0,2,13,Single,No
1031059,42,10,6545,Yes,17,3,23016,4,Nurse,2,2,0,2,4,0,3,13,Single,No
1505419,50,20,10854,Yes,28,3,16586,2,Nurse,3,2,2,0,4,1,3,13,Divorced,No
1222421,32,10,9610,No,19,4,3840,1,Nurse,3,3,0,2,4,1,1,13,Married,No
1620322,26,1,2377,No,21,1,19373,3,Nurse,1,1,0,0,1,1,2,20,Divorced,No
1474227,25,6,4400,No,9,3,15182,2,Other,1,2,2,2,1,0,3,12,Married,No
1101293,44,9,3708,No,24,5,2104,1,Nurse,1,2,1,4,1,0,3,14,Single,No
1327800,34,8,2579,Yes,14,8,2912,3,Other,1,2,0,6,3,2,3,18,Divorced,No
1162185,28,3,2703,Yes,6,3,22088,2,Nurse,1,1,0,2,3,1,3,14,Divorced,Yes
1168729,19,1,1102,No,2,1,9241,2,Nurse,1,0,1,0,2,0,2,22,Single,Yes
1544044,31,10,5617,Yes,26,10,21075,3,Nurse,2,7,0,8,1,0,3,11,Married,Yes
1114030,37,10,7642,Yes,19,10,4814,3,Nurse,3,0,0,9,1,0,3,13,Single,Yes
1751929,22,1,2853,Yes,3,0,4223,2,Nurse,1,0,0,0,3,1,3,11,Married,Yes
1267282,31,1,1261,No,8,1,22262,2,Nurse,1,0,0,0,1,0,4,12,Single,Yes
1855095,27,6,2379,Yes,5,5,19826,3,Nurse,1,4,0,2,4,0,2,14,Single,Yes
1837772,26,5,4157,Yes,23,2,21436,2,Nurse,2,2,0,0,3,1,2,19,Married,Yes
1704323,29,5,2800,Yes,1,3,23522,2,Other,1,2,0,2,2,3,3,19,Divorced,Yes
1622091,26,7,4969,No,29,2,21813,1,Nurse,2,2,2,2,2,0,3,18,Single,Yes
1734708,31,3,2302,Yes,1,3,8319,3,Other,1,2,2,2,4,0,4,11,Single,Yes
1747750,29,6,2168,Yes,15,5,26933,1,Nurse,1,4,1,3,2,1,2,18,Married,Yes
1341748,26,8,2741,Yes,17,7,22808,3,Other,1,7,1,0,2,1,2,11,Divorced,Yes
1415325,23,1,1601,Yes,6,0,3445,4,Nurse,1,0,0,0,3,2,3,21,Married,Yes
1663404,34,16,4599,Yes,24,15,7815,2,Nurse,2,9,10,10,1,0,4,23,Single,Yes
1549806,21,2,2625,No,10,2,25308,2,Nurse,1,2,2,2,1,0,1,20,Single,Yes
1874133,31,1,1129,Yes,2,1,17536,1,Nurse,1,0,0,0,4,3,3,11,Divorced,Yes
1175959,28,1,2408,Yes,24,1,7324,3,Nurse,1,1,0,0,3,3,3,17,Married,Yes
1655666,20,1,2926,Yes,6,1,19783,2,Nurse,1,0,1,0,4,0,3,18,Single,Yes
1602218,33,5,2313,Yes,25,2,2993,2,Nurse,1,2,2,2,1,0,3,20,Single,Yes
1336016,28,10,2216,Yes,1,7,3872,1,Nurse,1,7,3,7,1,0,3,13,Single,Yes
1117656,26,1,2340,Yes,24,1,23213,1,Nurse,1,0,0,0,3,0,1,18,Single,Yes
1152327,46,15,9071,Yes,10,3,11563,2,Nurse,3,2,1,2,3,1,3,19,Married,No
1812428,20,1,2836,No,1,1,11757,2,Other,1,0,0,0,4,0,4,13,Single,No
1812429,39,21,12742,No,1,21,7060,2,Therapist,4,6,11,8,4,1,3,16,Married,No
1152329,27,9,6500,No,2,8,26997,4,Nurse,2,7,0,7,1,0,2,14,Single,No
